_id,Unnamed: 0,Title,Date_of_Release,Rating,Description,Up_System
3248,3248,Transformers: The Last Knight,2017,5.2,"A deadly threat from Earth's history reappears, and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.",CM
3249,3249,The Lego Batman Movie,2017,7.3,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",CM
3250,3250,The Disaster Artist,2017,7.4,"When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",CM
3251,3251,Logan,2017,8.1,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",CM
3252,3252,Wonder Woman,2017,7.5,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",CM
3253,3253,Guardians of the Galaxy Vol. 2,2017,7.7,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.",CM
3254,3254,Dunkirk,2017,7.9,"Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.",CM
3255,3255,Star Wars: Episode VIII - The Last Jedi,2017,7.2,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.",CM
3256,3256,Thor: Ragnarok,2017,7.9,"Thor is imprisoned on the planet Sakaar, and must race against time to return to Asgard and stop Ragnark, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",CM
3257,3257,Spider-Man: Homecoming,2017,7.5,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",CM
3258,3258,Get Out,2017,7.7,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",CM
3259,3259,Blade Runner 2049,2017,8,"A young blade runner's discovery of a long-buried secret leads him to track down former blade runner Rick Deckard, who's been missing for thirty years.",CM
3260,3260,Baby Driver,2017,7.6,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",CM
3261,3261,It,2017,7.4,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",CM
3262,3262,"Three Billboards Outside Ebbing, Missouri",2017,8.2,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,CM
3263,3263,Justice League,2017,6.5,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy.",CM
3264,3264,The Shape of Water,2017,7.3,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",CM
3265,3265,John Wick: Chapter 2,2017,7.5,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",CM
3266,3266,Coco,2017,8.4,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",CM
3267,3267,Jumanji: Welcome to the Jungle,2017,7,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",CM
3268,3268,Beauty and the Beast,2017,7.2,"A selfish prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",CM
3269,3269,Kong: Skull Island,2017,6.6,"After the Vietnam war, a team of scientists explore an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.",CM
3270,3270,Kingsman: The Golden Circle,2017,6.8,"When their headquarters are destroyed and the world is held hostage, the Kingsman's journey leads them to the discovery of an allied spy organization in the United States. These two elite secret organizations must band together to defeat a common enemy.",CM
3271,3271,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,Captain Jack Sparrow searches for the trident of Poseidon while being pursued by an undead sea captain and his crew.,CM
3272,3272,Alien: Covenant,2017,6.4,"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.",CM
3273,3273,War for the Planet of the Apes,2017,7.5,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",CM
3274,3274,The Greatest Showman,2017,7.6,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,CM
3275,3275,Life,2017,6.6,A team of scientists aboard the International Space Station discover a rapidly evolving life form that caused extinction on Mars and now threatens all life on Earth.,CM
3276,3276,The Fate of the Furious,2017,6.7,"When a mysterious woman seduces Dom into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",CM
3277,3277,Murder on the Orient Express,2017,6.5,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.",CM
3278,3278,Ghost in the Shell,2017,6.4,"In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",CM
3279,3279,Lady Bird,2017,7.4,"In 2002, an artistically inclined seventeen-year-old girl comes of age in Sacramento, California.",CM
3280,3280,King Arthur: Legend of the Sword,2017,6.8,"Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.",CM
3281,3281,Wind River,2017,7.7,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,CM
3282,3282,The Hitman's Bodyguard,2017,6.9,"The world's top bodyguard gets a new client, a hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial on time.",CM
3283,3283,Mother!,2017,6.6,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",CM
3284,3284,The Mummy,2017,5.5,"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",CM
3285,3285,Call Me by Your Name,2017,7.9,"In 1980s Italy, a romance blossoms between a seventeen year-old student and the older man hired as his father's research assistant.",CM
3286,3286,Atomic Blonde,2017,6.7,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,CM
3287,3287,Bright,2017,6.4,A detective must work with an Orc to find a powerful wand before evil creatures do.,CM
3288,3288,"I, Tonya",2017,7.5,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",CM
3289,3289,Valerian and the City of a Thousand Planets,2017,6.5,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",CM
3290,3290,Darkest Hour,2017,7.4,"In May 1940, the fate of Western Europe hangs on British Prime Minister Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean a humiliating defeat for Britain and its empire.",CM
3291,3291,Baywatch,2017,5.6,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",CM
3292,3292,American Made,2017,7.2,"The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.",CM
